40000
0.1000
Generated by waveGUI
Wave elevation time series
    0.425631     0.565737     0.717256     0.867416     1.010960
    1.143223     1.256759     1.349906     1.434374     1.506505
    1.565119     1.594889     1.600861     1.593810     1.577872
    1.557136     1.529082     1.492088     1.446521     1.392237
    1.328395     1.255842     1.177639     1.102886     1.028925
    0.968327     0.915983     0.863700     0.821098     0.793718
    0.771362     0.758169     0.751850     0.742951     0.727332
    0.702578     0.672811     0.649891     0.637211     0.626059
    0.598382     0.553259     0.505921     0.458421     0.406459
    0.344287     0.288014     0.236131     0.181546     0.115728
    0.041030    -0.035555    -0.112207    -0.187684    -0.262745
   -0.344696    -0.436389    -0.533220    -0.635508    -0.739508
   -0.845320    -0.945054    -1.036618    -1.122969    -1.210701
   -1.305643    -1.400230    -1.481503    -1.557950    -1.626955
   -1.689426    -1.735576    -1.761929    -1.781234    -1.787292
   -1.778433    -1.755625    -1.719676    -1.678887    -1.634669
   -1.581799    -1.515844    -1.439002    -1.353831    -1.271499
   -1.188125    -1.099637    -1.007688    -0.904467    -0.787752
   -0.660950    -0.523910    -0.386360    -0.258901    -0.138609
   -0.021590     0.091277     0.198161     0.301558     0.396934
    0.491054     0.577372     0.654381     0.732522     0.809212
    0.878105     0.934527     0.987828     1.049065     1.116310
    1.184824     1.252077     1.308087     1.343969     1.376271
    1.405199     1.431780     1.439966     1.427776     1.407481
    1.373774     1.337933     1.301323     1.265583     1.237270
    1.219276     1.200432     1.171817     1.134825     1.094850
    1.050118     1.007425     0.967008     0.921887     0.870886
    0.809499     0.731235     0.646935     0.555058     0.451235
    0.345738     0.238779     0.135229     0.026197    -0.087555
   -0.195643    -0.302943    -0.423374    -0.553735    -0.680766
   -0.794789    -0.893786    -0.986486    -1.077167    -1.163051
   -1.236061    -1.291312    -1.343766    -1.386997    -1.414136
   -1.420327    -1.406652    -1.378028    -1.321035    -1.241430
   -1.153582    -1.056515    -0.958903    -0.858759    -0.760026
   -0.669076    -0.586568    -0.516878    -0.455341    -0.393915
   -0.346320    -0.316380    -0.290104    -0.258612    -0.227696
   -0.195803    -0.172822    -0.161592    -0.160036    -0.156771
   -0.148168    -0.127408    -0.085079    -0.018559     0.058812
    0.149878     0.244875     0.334474     0.420049     0.501726
    0.579115     0.651964     0.712503     0.760349     0.802911
    0.844388     0.871130     0.874013     0.846630     0.800325
    0.748211     0.688610     0.626525     0.570680     0.525916
    0.480103     0.429197     0.392231     0.361529     0.319717
    0.270539     0.222490     0.178279     0.148302     0.134093
    0.128922     0.133345     0.138923     0.141240     0.145497
    0.145691     0.131325     0.104245     0.068398     0.025115
   -0.021947    -0.072833    -0.127215    -0.177936    -0.215746
   -0.235616    -0.240056    -0.235648    -0.233775    -0.234517
   -0.223366    -0.208983    -0.198483    -0.182418    -0.158638
   -0.127373    -0.102620    -0.084186    -0.065591    -0.053622
   -0.038155    -0.020760    -0.008022     0.003588     0.020271
    0.028219     0.026008     0.028600     0.038355     0.054409
    0.073689     0.093516     0.112056     0.118854     0.109666
    0.098738     0.095271     0.091350     0.092255     0.092092
    0.083773     0.067776     0.047963     0.011684    -0.031105
   -0.075508    -0.126659    -0.192373    -0.273493    -0.365290
   -0.460138    -0.549397    -0.622524    -0.684124    -0.731600
   -0.766767    -0.789093    -0.802170    -0.798295    -0.767153
   -0.729959    -0.680837    -0.625458    -0.564329    -0.494407
   -0.418844    -0.334686    -0.254614    -0.181292    -0.116995
   -0.053483     0.000286     0.054079     0.115678     0.174200
    0.222961     0.265295     0.302508     0.336317     0.364756
    0.377841     0.382527     0.385361     0.389406     0.387543
    0.380238     0.369866     0.360282     0.354339     0.338768
    0.320352     0.304719     0.283746     0.258628     0.235465
    0.214392     0.204943     0.196927     0.190833     0.190787
    0.191229     0.197494     0.215573     0.241038     0.264188
    0.276926     0.279259     0.268280     0.241670     0.208731
    0.170958     0.142218     0.116093     0.086294     0.056902
    0.030671     0.008031    -0.011218    -0.028588    -0.042181
   -0.053376    -0.059360    -0.056910    -0.041216    -0.012191
    0.026409     0.064047     0.094638     0.121269     0.147161
    0.178109     0.216251     0.251465     0.283955     0.320689
    0.364484     0.411729     0.450513     0.488248     0.526133
    0.552314     0.559039     0.557339     0.550872     0.536591
    0.508965     0.464470     0.416753     0.360800     0.297561
    0.230950     0.171599     0.117944     0.051803    -0.014542
   -0.076733    -0.131398    -0.188882    -0.258232    -0.334602
   -0.404265    -0.461405    -0.524445    -0.596843    -0.672511
   -0.743101    -0.807503    -0.868454    -0.917347    -0.952115
   -0.970013    -0.973540    -0.962875    -0.945606    -0.930213
   -0.909997    -0.888065    -0.864739    -0.844400    -0.820175
   -0.792896    -0.758852    -0.707689    -0.646875    -0.569762
   -0.489401    -0.402454    -0.310878    -0.211533    -0.111558
   -0.012149     0.085993     0.168138     0.231840     0.277623
    0.312335     0.337368     0.356781     0.368859     0.369813
    0.364265     0.354533     0.333120     0.300501     0.257432
    0.200431     0.146583     0.090876     0.038422    -0.001477
   -0.027745    -0.046663    -0.064025    -0.084569    -0.105343
   -0.121535    -0.116167    -0.086244    -0.033232     0.038704
    0.117180     0.196285     0.276873     0.345331     0.396585
    0.440427     0.477633     0.498568     0.506897     0.516358
    0.531494     0.557668     0.593802     0.626103     0.652587
    0.675926     0.700828     0.712065     0.706384     0.680410
    0.642645     0.606452     0.578815     0.557460     0.534681
    0.509928     0.477385     0.445178     0.409713     0.367242
    0.319354     0.270025     0.219972     0.183145     0.156828
    0.128694     0.104658     0.080520     0.051769     0.021779
   -0.008294    -0.056870    -0.113040    -0.170356    -0.213564
   -0.247801    -0.277729    -0.304131    -0.332088    -0.362865
   -0.395066    -0.430957    -0.454971    -0.472019    -0.476960
   -0.467881    -0.460710    -0.454260    -0.444802    -0.429277
   -0.409631    -0.398356    -0.383741    -0.361384    -0.339146
   -0.310640    -0.274483    -0.247240    -0.230501    -0.224558
   -0.218642    -0.204452    -0.181868    -0.146673    -0.096602
   -0.042572     0.010843     0.061981     0.108897     0.149493
    0.178047     0.191237     0.186686     0.165086     0.129945
    0.094653     0.063309     0.031424     0.004359    -0.016244
   -0.044168    -0.084565    -0.135732    -0.193298    -0.252530
   -0.300837    -0.342397    -0.366700    -0.383357    -0.396287
   -0.409458    -0.429041    -0.442277    -0.445777    -0.434887
   -0.417218    -0.396149    -0.369438    -0.334895    -0.300790
   -0.265823    -0.234276    -0.217498    -0.206893    -0.197825
   -0.186429    -0.161392    -0.128470    -0.097563    -0.071265
   -0.040318    -0.003788     0.035798     0.069302     0.092312
    0.103689     0.111188     0.116639     0.122547     0.134377
    0.145041     0.151759     0.161998     0.181313     0.213275
    0.259169     0.318305     0.382361     0.439055     0.489278
    0.526090     0.553729     0.563168     0.555757     0.538608
    0.526064     0.517368     0.503472     0.490678     0.465546
    0.439190     0.413400     0.385971     0.353458     0.307320
    0.262966     0.222949     0.174526     0.114741     0.049950
   -0.006755    -0.055901    -0.102930    -0.148207    -0.181586
   -0.204950    -0.222769    -0.229970    -0.223151    -0.196665
   -0.165442    -0.137908    -0.106739    -0.065557    -0.018920
    0.027567     0.076489     0.132844     0.192024     0.240106
    0.276259     0.302543     0.324796     0.340858     0.346953
    0.347750     0.348921     0.351376     0.350921     0.342837
    0.318475     0.291834     0.269587     0.257538     0.247077
    0.236699     0.223238     0.207180     0.192488     0.177956
    0.162674     0.149064     0.134373     0.115672     0.094761
    0.080445     0.062576     0.041920     0.010351    -0.029486
   -0.075312    -0.121263    -0.169575    -0.220149    -0.267323
   -0.316356    -0.370344    -0.419392    -0.463845    -0.504173
   -0.540876    -0.571185    -0.582366    -0.576059    -0.564133
   -0.551048    -0.550689    -0.569225    -0.600368    -0.645067
   -0.690006    -0.717081    -0.720322    -0.710692    -0.690740
   -0.667271    -0.643809    -0.624072    -0.610905    -0.595656
   -0.579765    -0.559382    -0.538337    -0.520377    -0.498152
   -0.478028    -0.457683    -0.442870    -0.433961    -0.428055
   -0.414169    -0.393895    -0.375398    -0.347925    -0.312647
   -0.280128    -0.248048    -0.223520    -0.205542    -0.186415
   -0.157586    -0.114385    -0.060013     0.003519     0.073099
    0.146923     0.224214     0.292899     0.362226     0.436458
    0.502720     0.551680     0.598723     0.641934     0.679233
    0.713105     0.744626     0.778582     0.815742     0.860298
    0.909153     0.940836     0.955045     0.956313     0.948610
    0.923826     0.898246     0.870837     0.843814     0.815849
    0.785800     0.758179     0.731739     0.698466     0.670636
    0.647021     0.613190     0.573771     0.529110     0.475268
    0.425688     0.374287     0.319468     0.267147     0.218703
    0.184649     0.161393     0.139255     0.114771     0.096121
    0.085895     0.084275     0.090606     0.099732     0.102728
    0.112115     0.122903     0.139325     0.160788     0.174545
    0.188899     0.194558     0.194841     0.191607     0.184848
    0.173532     0.163536     0.155728     0.157875     0.162777
    0.159466     0.139748     0.110624     0.074029     0.027104
   -0.028989    -0.105860    -0.205228    -0.308520    -0.419963
   -0.525380    -0.620564    -0.717359    -0.815692    -0.917793
   -1.013178    -1.102502    -1.187594    -1.258293    -1.325255
   -1.388404    -1.444835    -1.501843    -1.553483    -1.602415
   -1.652283    -1.705903    -1.758917    -1.796895    -1.808828
   -1.803106    -1.786499    -1.760641    -1.730748    -1.696766
   -1.649014    -1.583592    -1.506331    -1.408537    -1.285208
   -1.138058    -0.975851    -0.799032    -0.618902    -0.430032
   -0.235695    -0.034301     0.182654     0.401704     0.618098
    0.817831     1.007075     1.196738     1.371072     1.534643
    1.687711     1.826378     1.946344     2.040925     2.113944
    2.177603     2.238640     2.289725     2.317727     2.321907
    2.302735     2.264370     2.218860     2.160714     2.092818
    2.015486     1.925538     1.828320     1.731189     1.638975
    1.546019     1.449863     1.351172     1.233560     1.109467
    0.986882     0.856120     0.723352     0.597251     0.476478
    0.369239     0.270669     0.166629     0.059301    -0.043781
   -0.146532    -0.262788    -0.386047    -0.513828    -0.639467
   -0.759456    -0.880031    -0.991377    -1.093039    -1.189776
   -1.282700    -1.373341    -1.462138    -1.544759    -1.614241
   -1.668725    -1.715523    -1.748206    -1.773374    -1.792545
   -1.800654    -1.799698    -1.790865    -1.769703    -1.729975
   -1.674592    -1.618173    -1.562047    -1.499451    -1.433673
   -1.350425    -1.252123    -1.142593    -1.019239    -0.881620
   -0.737258    -0.589315    -0.441670    -0.309563    -0.191003
   -0.092818    -0.010635     0.059909     0.118272     0.160823
    0.192834     0.214174     0.231310     0.250692     0.276522
    0.309108     0.349846     0.398607     0.451354     0.516146
    0.591034     0.678712     0.775666     0.878312     0.988330
    1.102585     1.218020     1.326931     1.434159     1.529344
    1.614321     1.686890     1.743149     1.780087     1.803327
    1.811497     1.800401     1.775622     1.729883     1.649470
    1.548082     1.439735     1.319591     1.188375     1.061132
    0.933414     0.803125     0.665931     0.524258     0.390632
    0.260598     0.126780    -0.006043    -0.137231    -0.265262
   -0.391503    -0.517279    -0.632261    -0.734088    -0.826103
   -0.911850    -0.994274    -1.076199    -1.146037    -1.195892
   -1.224079    -1.230809    -1.226199    -1.211731    -1.191803
   -1.167190    -1.130988    -1.091785    -1.053440    -1.011492
   -0.962217    -0.901147    -0.836275    -0.790992    -0.757129
   -0.731891    -0.716329    -0.692975    -0.660218    -0.619672
   -0.581903    -0.534606    -0.486275    -0.445111    -0.408198
   -0.382792    -0.363823    -0.354074    -0.352178    -0.357711
   -0.365727    -0.366853    -0.365349    -0.362367    -0.358747
   -0.351338    -0.332818    -0.309041    -0.278147    -0.230499
   -0.176970    -0.123765    -0.073035    -0.020761     0.032840
    0.070939     0.082818     0.085304     0.086353     0.089492
    0.099255     0.121212     0.154406     0.192218     0.238961
    0.292614     0.350924     0.414995     0.489650     0.579161
    0.674215     0.772616     0.867384     0.951251     1.017862
    1.077937     1.134864     1.185138     1.226129     1.257748
